pair_id,n_studies_ss,n_studies_soth,dz_ss_mean,dz_ss_se,dz_ss_ci_low,dz_ss_ci_high,dz_ss_Q,dz_ss_I2,dz_ss_z,p_ss,dz_soth_mean,dz_soth_se,dz_soth_ci_low,dz_soth_ci_high,dz_soth_Q,dz_soth_I2,dz_soth_z,p_soth,kappa_ss,kappa_soth,abs_dz_ss,abs_dz_soth,q_ss,q_soth,rank_score,GeneAName,GeneBName,GeneAKey,GeneBKey
16_63,1,3,0.15366610361555122,0.20026720118795727,-0.23885039799748214,0.5461826052285845,0.0,0.0,0.7673053935143908,0.44289996242670915,0.46030408086332497,0.14790985634195425,0.17040608947460134,0.7502020722520486,2.881301931155912,30.58693438637144,3.1120581971166508,0.0018578786966185756,1.0,1.0,0.15366610361555122,0.46030408086332497,0.15126653049833783,3.4377581101807664e-06,0.7641902438869945,ADA2,TTYH2,16,63
37_92,1,3,-0.2229841032374883,0.20026720118795727,-0.6155006048505216,0.16953239837554507,0.0,0.0,-1.113432963135139,0.26552252449319,-0.41548567563074373,0.150098249681928,-0.7096728391498233,-0.1212985121116642,2.962705974621285,32.494144976514086,-2.768091410200959,0.005638563824271081,1.0,1.0,0.2229841032374883,0.41548567563074373,0.15126653049833783,3.4377581101807664e-06,0.7640705450711501,KLF7,MAP3K2,37,92
17_114,1,3,-0.18117542526091898,0.20026720118795727,-0.5736919268739523,0.21134107635211438,1.9207941312022032e-32,0.0,-0.9046684838366517,0.3656410423440688,0.44141867280139574,0.24077286077781365,-0.030487462777795626,0.9133248083805872,7.4984559153243975,73.32784212396778,1.8333406488397337,0.06675192792934004,1.0,1.0,0.18117542526091898,0.44141867280139574,0.15126653049833783,3.4377581101807664e-06,0.7626416941050376,UPB1,DDAH2,17,114
46_64,1,3,-0.17220444186740064,0.20026720118795727,-0.564720943480434,0.22031205974563273,0.0,0.0,-0.8598734133493041,0.38985882548336237,-0.4469919249268679,0.20904370568746264,-0.8567100592690855,-0.037273790584650246,5.657820287625548,64.65069764809812,-2.1382701931009453,0.03249482026986228,1.0,1.0,0.17220444186740064,0.4469919249268679,0.15126653049833783,3.4377581101807664e-06,0.7623470538849135,PCID2,PLAC8,46,64
11_25,1,3,-0.009653119513186703,0.20026720118795727,-0.40216962112622007,0.38286338209984666,0.0,0.0,-0.04820120047579302,0.961555893460148,0.5518059448928712,0.2584848639680709,0.045184920966717,1.0584269688190253,8.64236339174887,76.8581820811948,2.1347708195441277,0.03277973495267994,1.0,1.0,0.009653119513186703,0.5518059448928712,0.15126653049833783,3.4377581101807664e-06,0.7622377249410297,DHRS9,GSR,11,25
21_45,1,3,-0.5364853862412248,0.20026720118795727,-0.9290018878542581,-0.1439688846281914,0.0,0.0,-2.67884797440054,0.00738759267191158,-0.31756163581643654,0.17601026939484943,-0.662535424739534,0.027412153106660897,4.029484834868194,50.36586357904929,-1.8042222019673206,0.07119648016084446,1.0,0.6666666666666666,0.5364853862412248,0.31756163581643654,0.15126653049833783,3.4377581101807664e-06,0.7620542450345609,SLCO4A1,TMX4,21,45
38_112,1,3,0.02081050150976005,0.20026720118795727,-0.3717060001032733,0.4133270031227934,0.0,0.0,0.10391367825742329,0.9172378521948781,0.544463303024575,0.23019825368734892,0.09328301649335646,0.9956435895557936,6.8551794427607415,70.82497961286695,2.3651930208126393,0.018020676040966466,1.0,1.0,0.02081050150976005,0.544463303024575,0.15126653049833783,3.4377581101807664e-06,0.7620426638495258,FBXW2,CSF2RA,38,112
63_80,1,3,-0.029815157405471637,0.20026720118795727,-0.422331659018505,0.3627013442075617,0.0,0.0,-0.1488768866225336,0.8816507797432203,0.5386479717427809,0.2471340820929237,0.054274071488285336,1.0230218719972766,7.899726293345244,74.68266714905292,2.1795778517519344,0.029288768039514856,1.0,1.0,0.029815157405471637,0.5386479717427809,0.15126653049833783,3.4377581101807664e-06,0.7620363205695263,TTYH2,DGKE,63,80
15_46,1,3,0.38182261667202844,0.20026720118795727,-0.010693884941004927,0.7743391182850619,0.0,0.0,1.9065658999931572,0.05657682438521072,0.3113951174224004,0.12117694112333997,0.07389267706392344,0.5488975577808773,0.1639690559597692,0.0,2.5697555536201135,0.01017702984220703,1.0,1.0,0.38182261667202844,0.3113951174224004,0.15126653049833783,3.4377581101807664e-06,0.7618954808232498,NLRP1,PCID2,15,46
22_36,1,3,0.060521143711552094,0.20026720118795727,-0.33199535790148127,0.45303764532458546,0.0,0.0,0.3022019749242465,0.7624980988142838,0.5181043678610368,0.1657068280748173,0.19332495284202417,0.8428837828800493,3.5827750150338393,44.17734879785328,3.1266325828595947,0.0017682075593272728,1.0,1.0,0.060521143711552094,0.5181043678610368,0.15126653049833783,3.4377581101807664e-06,0.7610404346384663,RGCC,MYCL,22,36
38_55,1,3,0.11056123213658497,0.20026720118795727,-0.2819552694764484,0.5030777337496184,0.0,0.0,0.5520685937624887,0.5809013583592799,0.48554704424135886,0.12117694112333997,0.2480446038828819,0.7230494845998359,1.804516391670195,0.0,4.006926068113444,6.151410772159416e-05,1.0,1.0,0.11056123213658497,0.48554704424135886,0.15126653049833783,3.4377581101807664e-06,0.7606763462263979,FBXW2,ITGA7,38,55
26_82,1,3,0.2623876875845993,0.20026720118795727,-0.13012881402843407,0.6549041891976326,0.0,0.0,1.3101880189474457,0.19013223783149447,0.3873935073179781,0.12117694112333997,0.14989106695950116,0.6248959476764551,1.1845365298846477,0.0,3.196924297038242,0.0013890137549070758,1.0,1.0,0.2623876875845993,0.3873935073179781,0.15126653049833783,3.4377581101807664e-06,0.7604301870915043,TNFSF8,LDLRAP1,26,82
37_41,1,3,0.0734413082167644,0.20026720118795727,-0.319075193396269,0.46595780982979773,0.0,0.0,0.3667166055206281,0.7138304188310955,0.5092442610241199,0.20127185055472596,0.11475868283512891,0.9037298392131109,5.248086895013706,61.89087490338178,2.5301315589864664,0.011401976539538783,1.0,1.0,0.0734413082167644,0.5092442610241199,0.15126653049833783,3.4377581101807664e-06,0.7603263950122273,KLF7,CDKN2C,37,41
19_29,1,3,-0.2741025498624199,0.20026720118795727,-0.6666190514754533,0.11841395175061348,0.0,0.0,-1.3686841791191047,0.17109801781336653,-0.37921394925853946,0.12117694112333997,-0.6167163896170165,-0.1417115089000625,1.1970705293684754,0.0,-3.1294233518616092,0.001751497607151542,1.0,1.0,0.2741025498624199,0.37921394925853946,0.15126653049833783,3.4377581101807664e-06,0.7595833373097297,ASCC2,FOLR3,19,29
17_94,1,3,0.042639362830922005,0.20026720118795727,-0.34987713878211135,0.4351558644439554,1.200496332001377e-33,0.0,0.21291236197435834,0.8313953199896904,0.5285632137351977,0.17174269209191093,0.1919537226271003,0.865172704843295,3.8408892091149442,47.92872454498994,3.077646025557398,0.0020864258734132335,1.0,1.0,0.042639362830922005,0.5285632137351977,0.15126653049833783,3.4377581101807664e-06,0.7595649097756234,UPB1,DHCR7,17,94
44_91,1,3,0.2968211926255859,0.20026720118795727,-0.09569530898744749,0.6893376942386192,0.0,0.0,1.4821258342099142,0.13830681595494188,0.36439839020631454,0.12117694112333997,0.12689594984783759,0.6019008305647915,0.898090583357607,0.0,3.007159504343418,0.002637013577383218,1.0,1.0,0.2968211926255859,0.36439839020631454,0.15126653049833783,3.4377581101807664e-06,0.7593712600529425,PSMF1,NSG1,44,91
42_67,1,3,0.1847425906540591,0.20026720118795727,-0.20777391095897427,0.5772590922670925,1.9207941312022032e-32,0.0,0.9224805138244888,0.3562779899332349,0.43649715256511146,0.12117694112333997,0.1989947122066345,0.6739995929235885,1.9683298374482583,0.0,3.60214698042941,0.0003155998273522975,1.0,1.0,0.1847425906540591,0.43649715256511146,0.15126653049833783,3.4377581101807664e-06,0.7590634517801826,ZNF831,FGD2,42,67
1_67,1,3,0.38052607924314447,0.20026720118795727,-0.011990422369888898,0.7730425808561778,7.683176524808813e-32,0.0,1.9000918622016811,0.057421065457587295,0.3101320348663688,0.12117694112333997,0.07262959450789186,0.5476344752248458,0.6044773845900397,0.0,2.5593320972733653,0.010487350251127792,1.0,1.0,0.38052607924314447,0.3101320348663688,0.15126653049833783,3.4377581101807664e-06,0.7590273855981605,CD99,FGD2,1,67
73_87,1,3,0.30570748901102723,0.20026720118795727,-0.08680901260200613,0.6982239906240606,0.0,0.0,1.52649803461382,0.12688587954207198,0.357876572284618,0.15888208040646035,0.04647341689915874,0.6692797276700773,3.3031893051695045,39.45245593796299,2.252466554875664,0.02429280395603839,1.0,1.0,0.30570748901102723,0.357876572284618,0.15126653049833783,3.4377581101807664e-06,0.7582955784036423,MKI67,SLC51A,73,87
13_71,1,3,-0.24773019131182994,0.20026720118795727,-0.6402466929248634,0.14478631030120342,0.0,0.0,-1.2369983194568497,0.21608770653216736,0.3950977046937684,0.2272845419099042,-0.050371811692328294,0.8405672210798651,6.683161074605213,70.07404164475949,1.7383395341086836,0.08215100418656629,1.0,1.0,0.24773019131182994,0.3950977046937684,0.15126653049833783,3.4377581101807664e-06,0.7580339919127448,ITM2A,CEP78,13,71
25_26,1,3,-0.31337471279219153,0.20026720118795727,-0.705891214405225,0.07914178882084183,0.0,0.0,-1.5647830045723723,0.11763379807788499,-0.35200398809378375,0.12117694112333997,-0.5895064284522606,-0.1145015477353068,1.5267883658165422,0.0,-2.904876000587409,0.003673986216356173,1.0,1.0,0.31337471279219153,0.35200398809378375,0.15126653049833783,3.4377581101807664e-06,0.7570321747237524,GSR,TNFSF8,25,26
96_116,1,3,-0.22907282421527103,0.20026720118795727,-0.6215893258283044,0.16344367739776233,0.0,0.0,-1.1438359494537438,0.25269167790445257,-0.4058104743157696,0.21872509921764505,-0.8345037912973039,0.022882842665764624,6.190934462007515,67.69469920456133,-1.8553447947551873,0.06354700531568636,1.0,1.0,0.22907282421527103,0.4058104743157696,0.15126653049833783,3.4377581101807664e-06,0.7562216821961417,RALGAPA1,NUDT3,96,116
36_88,1,3,-0.20091594393923062,0.20026720118795727,-0.5934324455522639,0.19160055767380274,0.0,0.0,-1.0032393859175397,0.31574537389265367,-0.42397029990669505,0.12117694112333997,-0.661472740265172,-0.1864678595482181,0.425383656909632,0.0,-3.498770442432251,0.00046740880904549975,1.0,1.0,0.20091594393923062,0.42397029990669505,0.15126653049833783,3.4377581101807664e-06,0.7562083564248674,MYCL,S100P,36,88
59_115,1,3,0.18928614623161613,0.20026720118795727,-0.20323035538141723,0.5818026478446495,0.0,0.0,0.9451679811212068,0.34457312325718337,0.43146600950190517,0.18152070066647658,0.07569197374713532,0.787240045256675,4.280435230708566,53.275779396177704,2.3769520937156052,0.017456355105488486,1.0,1.0,0.18928614623161613,0.43146600950190517,0.15126653049833783,3.4377581101807664e-06,0.7561960947398823,SLC39A8,HPR,59,115
34_61,1,3,0.26562634483710973,0.20026720118795727,-0.12689015677592363,0.6581428464501431,0.0,0.0,1.3263596997483915,0.1847205809050354,0.38216927973687914,0.2024839285689841,-0.014691927706510621,0.7790304871802689,5.310915982908548,62.341712683153936,1.8874054965141502,0.05910580640119356,1.0,1.0,0.26562634483710973,0.38216927973687914,0.15126653049833783,3.4377581101807664e-06,0.7561489093288132,AAK1,RAB20,34,61
27_84,1,3,-0.6492953874707477,0.20026720118795727,-1.041811889083781,-0.2567788858577143,0.0,0.0,-3.242145411825888,0.0011863347474598829,-0.20126750592899256,0.27729445226826666,-0.7447546454875563,0.3422196336295712,9.9479133148373,79.89528118407503,-0.7258259380331117,0.46794548378844447,1.0,0.6666666666666666,0.6492953874707477,0.20126750592899256,0.15126653049833783,3.4377581101807664e-06,0.7555888262971964,TSPAN14,DIP2A,27,84
96_97,1,3,0.25040824875837014,0.20026720118795727,-0.14210825285466322,0.6429247503714035,0.0,0.0,1.2503707410548663,0.21116414768394143,0.39140839233897357,0.12117694112333997,0.1539059519804966,0.6289108326974505,0.6222573856360145,0.0,3.2300567146729544,0.0012376566418967894,1.0,1.0,0.25040824875837014,0.39140839233897357,0.15126653049833783,3.4377581101807664e-06,0.7553551720882892,RALGAPA1,ATR,96,97
29_94,1,3,0.03301246600054972,0.20026720118795727,-0.3595040356124837,0.42552896761358305,0.0,0.0,0.16484209997805105,0.8690682662998324,0.5315778352756146,0.16244767997061205,0.21318623316112634,0.849969437390103,3.4476286775998433,41.98911231379035,3.272301798165298,0.001066756383858225,1.0,1.0,0.03301246600054972,0.5315778352756146,0.15126653049833783,3.4377581101807664e-06,0.755197211558688,FOLR3,DHCR7,29,94
57_65,1,3,0.37698471982360016,0.20026720118795727,-0.015531781789433208,0.7695012214366335,0.0,0.0,1.8824086899271526,0.05978054694196322,0.30938458087446846,0.12117694112333997,0.07188214051599151,0.5468870212329454,0.3059523185537571,0.0,2.553163811583272,0.010674927705699,1.0,1.0,0.37698471982360016,0.30938458087446846,0.15126653049833783,3.4377581101807664e-06,0.7548849434378045,CKAP4,CCNA2,57,65
51_103,1,3,0.3964665295989632,0.20026720118795727,0.00395002798592986,0.7889830312119965,0.0,0.0,1.9796877733706706,0.04773862327526435,0.29679614126924186,0.12117694112333997,0.05929370091076491,0.5342985816277188,0.5222397170408013,0.0,2.449279033765573,0.014314250871031664,1.0,1.0,0.3964665295989632,0.29679614126924186,0.15126653049833783,3.4377581101807664e-06,0.7548619073684715,UNK,FAM89A,51,103
6_8,1,3,0.27122544984254093,0.20026720118795727,-0.12129105177049243,0.6637419514555742,0.0,0.0,1.3543178724906983,0.17563498657047338,0.377475819823193,0.12117694112333997,0.13997337946471605,0.61497826018167,0.39272720237378844,0.0,3.115079620956756,0.0018389526377549092,1.0,1.0,0.27122544984254093,0.377475819823193,0.15126653049833783,3.4377581101807664e-06,0.7546732004883642,MTMR11,JADE2,6,8
30_113,1,3,-0.4838065489042725,0.20026720118795727,-0.8763230505173059,-0.09129004729123913,0.0,0.0,-2.41580521440555,0.015700457850570393,-0.36005363862251755,0.24214044241167149,-0.8346401849499887,0.11453290770495361,7.583818332778323,73.62806026938014,-1.4869620086444613,0.13702484526517766,1.0,0.6666666666666666,0.4838065489042725,0.36005363862251755,0.15126653049833783,3.4377581101807664e-06,0.7543154890009367,ACOT13,LBH,30,113
52_93,1,3,-0.006405889157224333,0.20026720118795727,-0.3989223907702577,0.386110612455809,1.8757755187521516e-35,0.0,-0.03198671134976415,0.9744826482824853,0.5478774627903303,0.23473313044333988,0.08780898114304164,1.007945944437619,7.127404789500654,71.93929545090253,2.334044034412848,0.01959341629757838,1.0,1.0,0.006405889157224333,0.5478774627903303,0.15126653049833783,3.4377581101807664e-06,0.754009471213322,IL6ST,RASGRP4,52,93
41_78,1,3,0.1300452382441779,0.20026720118795727,-0.26247126336885546,0.5225617398572113,0.0,0.0,0.6493586442151664,0.5161065883306126,0.46764043563505164,0.12680493569303655,0.2191073286147824,0.7161735426553208,2.167840875344574,7.7423060545389975,3.687872503378683,0.00022613690267370146,1.0,1.0,0.1300452382441779,0.46764043563505164,0.15126653049833783,3.4377581101807664e-06,0.7533909912797014,CDKN2C,MERTK,41,78
56_79,1,3,0.33626756845816075,0.20026720118795727,-0.056248933154872616,0.7287840700711941,0.0,0.0,1.6790945619825322,0.09313361588777114,0.33428797949105166,0.12117694112333997,0.0967855391325747,0.5717904198495286,1.0432229149111214,0.0,2.758676497294948,0.0058035955792647975,1.0,1.0,0.33626756845816075,0.33428797949105166,0.15126653049833783,3.4377581101807664e-06,0.7530118389402635,NPL,CD96,56,79
66_92,1,3,0.5145994263277353,0.20026720118795727,0.12208292471470189,0.9071159279407686,0.0,0.0,2.56956417863336,0.0101826528545641,0.32856383265042294,0.18772996985190568,-0.039380147078102334,0.6965078123789482,4.573192105320551,56.2668710620497,1.750193817799133,0.0800848752389165,1.0,0.6666666666666666,0.5145994263277353,0.32856383265042294,0.15126653049833783,3.4377581101807664e-06,0.7527820688125386,TBC1D7,MAP3K2,66,92
4_76,1,3,-0.3636320401090937,0.20026720118795727,-0.7561485417221271,0.02888446150393964,0.0,0.0,-1.8157343686438863,0.06941112928154891,-0.31599705456296595,0.12117694112333997,-0.5534994949214429,-0.078494614204489,0.4299721708810098,0.0,-2.607732557313262,0.009114413466215998,1.0,1.0,0.3636320401090937,0.31599705456296595,0.15126653049833783,3.4377581101807664e-06,0.7521476368534967,MBTD1,CHEK1,4,76
4_91,1,3,0.4072530159210126,0.20026720118795727,0.014736514307979232,0.799769517534046,0.0,0.0,2.0335482470681376,0.041997164353940075,0.2872790307028416,0.12117694112333997,0.04977659034436466,0.5247814710613186,0.6233326440568183,0.0,2.370740076781065,0.017752510527899723,1.0,1.0,0.4072530159210126,0.2872790307028416,0.15126653049833783,3.4377581101807664e-06,0.7513697511904734,MBTD1,NSG1,4,91
85_110,1,3,0.4292449537938744,0.20026720118795727,0.03672845218084103,0.8217614554069077,7.683176524808813e-32,0.0,2.1433612256408083,0.03208410405071227,0.2728045627095281,0.12117694112333997,0.035302122351051124,0.510307003068005,1.6339221360566158,0.0,2.2512910474597136,0.02436710945735232,1.0,1.0,0.4292449537938744,0.2728045627095281,0.15126653049833783,3.4377581101807664e-06,0.7509830392748726,CXCR5,SULF2,85,110
23_94,1,3,0.008296199242621252,0.20026720118795727,-0.3842203023704121,0.4008127008556546,0.0,0.0,0.041425651296914064,0.9669565635678279,-0.5440839221954668,0.1839240869400266,-0.9045685084873326,-0.1835993359036009,4.392499546929736,54.467838217582575,-2.958198304786909,0.003094429838460533,1.0,1.0,0.008296199242621252,0.5440839221954668,0.15126653049833783,3.4377581101807664e-06,0.7504939362020101,DNAJA3,DHCR7,23,94
20_65,1,3,-0.20497770025196307,0.20026720118795727,-0.5974942018649965,0.1875388013610703,1.9207941312022032e-32,0.0,-1.0235210710294236,0.3060615424541435,0.4171030762728605,0.14886669897581128,0.1253297077829046,0.7088764447628164,2.916725628094669,31.42995759575486,2.801856151459594,0.0050809523505876975,1.0,1.0,0.20497770025196307,0.4171030762728605,0.15126653049833783,3.4377581101807664e-06,0.7504083652276584,GZMB,CCNA2,20,65
83_108,1,3,0.33756693984284947,0.20026720118795727,-0.0549495617701839,0.7300834414558828,0.0,0.0,1.685582750647381,0.09187619390964152,0.3311707039367893,0.12117694112333997,0.09366826357831237,0.5686731442952663,0.9860189853012198,0.0,2.7329515076610753,0.006276957304891306,1.0,1.0,0.33756693984284947,0.3311707039367893,0.15126653049833783,3.4377581101807664e-06,0.7498991627888989,AUTS2,ZNF33A,83,108
4_68,1,3,0.19361251694601597,0.20026720118795727,-0.1989039846670174,0.5861290185590493,0.0,0.0,0.9667709729677819,0.33365853825422875,0.4238228222139543,0.12117694112333997,0.18632038185547733,0.6613252625724313,0.5545099913026403,0.0,3.4975533982374265,0.00046954670327004067,1.0,1.0,0.19361251694601597,0.4238228222139543,0.15126653049833783,3.4377581101807664e-06,0.7495694301848808,MBTD1,PHIP,4,68
50_85,1,3,0.4686800251586711,0.20026720118795727,0.07616352354563771,0.8611965267717044,0.0,0.0,2.340273506487963,0.019269622407228848,0.24550970171914369,0.12117694112333997,0.008007261360666734,0.48301214207762067,0.8377919736969894,0.0,2.0260430692771125,0.04276037128111643,1.0,1.0,0.4686800251586711,0.24550970171914369,0.15126653049833783,3.4377581101807664e-06,0.7484595022149709,SNRPA1,CXCR5,50,85
21_69,1,3,-0.38264970824929206,0.20026720118795727,-0.7751662098623254,0.0098667933637413,7.683176524808813e-32,0.0,-1.910695840254755,0.05604367969680557,-0.3008290723860061,0.12117694112333997,-0.538331512744483,-0.06332663202752914,0.6497159634995191,0.0,-2.4825603749133025,0.013044196096378524,1.0,1.0,0.38264970824929206,0.3008290723860061,0.15126653049833783,3.4377581101807664e-06,0.748192012445937,SLCO4A1,SLC25A37,21,69
83_97,1,3,0.27837719168679587,0.20026720118795727,-0.1141393099262375,0.6708936932998293,0.0,0.0,1.3900288716050404,0.16452011033345126,0.36784544636625277,0.12117694112333997,0.13034300600777582,0.6053478867247297,0.1815248851893161,0.0,3.0356059738448193,0.002400528477214836,1.0,1.0,0.27837719168679587,0.36784544636625277,0.15126653049833783,3.4377581101807664e-06,0.7478225511054011,AUTS2,ATR,83,97
69_79,1,3,0.32203412532212855,0.20026720118795727,-0.07048237629090481,0.7145506269351619,0.0,0.0,1.6080222992675124,0.10783029503384345,0.3396537354751999,0.12117694112333997,0.10215129511672294,0.5771561758336768,0.08637747235340582,0.0,2.802956835900679,0.005063644582902871,1.0,1.0,0.32203412532212855,0.3396537354751999,0.15126653049833783,3.4377581101807664e-06,0.7477952673424297,SLC25A37,CD96,69,79
8_29,1,3,0.11659707228561035,0.20026720118795727,-0.275919429327423,0.5091135738986438,0.0,0.0,0.5822075287115048,0.5604269028055415,0.47206298039773964,0.13471802277273578,0.20802050769473068,0.7361054531007486,2.419968725521299,17.35430384253545,3.5040818643403937,0.00045818448247358923,1.0,1.0,0.11659707228561035,0.47206298039773964,0.15126653049833783,3.4377581101807664e-06,0.7475782269658569,JADE2,FOLR3,8,29
69_103,1,3,-0.48293502610418115,0.20026720118795727,-0.8754515277172146,-0.09041852449114779,0.0,0.0,-2.4114534144357016,0.015889081554542273,-0.3530097508168737,0.24927206780659739,-0.8415740260696308,0.13555452443588345,8.037000018666594,75.11509275407695,-1.4161624843212004,0.15672793708778276,1.0,0.6666666666666666,0.48293502610418115,0.3530097508168737,0.15126653049833783,3.4377581101807664e-06,0.7471329876496854,SLC25A37,FAM89A,69,103
17_43,1,3,0.3449049227903958,0.20026720118795727,-0.04761157882263756,0.7374214244034292,7.683176524808813e-32,0.0,1.7222237128419813,0.0850290008597161,0.3240603699386597,0.16886114781599973,-0.006901398168794148,0.6550221380461136,3.7164000640180017,46.184480530933705,1.9190937295521258,0.054972472894707414,1.0,1.0,0.3449049227903958,0.3240603699386597,0.15126653049833783,3.4377581101807664e-06,0.7466548738564934,UPB1,SLC2A4RG,17,43
58_67,1,3,-0.23146514749751004,0.20026720118795727,-0.6239816491105434,0.16105135411552332,0.0,0.0,-1.155781606396309,0.2477704984618938,-0.3972118114555853,0.12117694112333997,-0.6347142518140623,-0.15970937109710837,1.23135568125141,0.0,-3.277948822385962,0.0010456435167400802,1.0,1.0,0.23146514749751004,0.3972118114555853,0.15126653049833783,3.4377581101807664e-06,0.7465851701226226,CYP19A1,FGD2,58,67
32_43,1,3,0.1704119249932138,0.20026720118795727,-0.22210457661981955,0.5629284266062472,1.9207941312022032e-32,0.0,0.8509227870682463,0.3948122457563894,0.43634121077286836,0.18088181660148236,0.08181936477578367,0.790863056769953,4.250912025099445,52.95127285177791,2.412300025348664,0.01585223082730236,1.0,1.0,0.1704119249932138,0.43634121077286836,0.15126653049833783,3.4377581101807664e-06,0.7462189238658707,CD86,SLC2A4RG,32,43
41_48,1,3,0.19051519792426222,0.20026720118795727,-0.20200130368877114,0.5830316995372956,1.9207941312022032e-32,0.0,0.9513050404367389,0.341449549012121,0.4232825559805986,0.1869276139536308,0.056911164915475376,0.7896539470457218,4.534769345943278,55.8963235519539,2.2644196169197235,0.02354831856103079,1.0,1.0,0.19051519792426222,0.4232825559805986,0.15126653049833783,3.4377581101807664e-06,0.7461013841942262,CDKN2C,LDLR,41,48
11_37,1,3,0.11677992563101713,0.20026720118795727,-0.27573657598201623,0.5092964272440506,0.0,0.0,0.5831205756024691,0.5598121334510808,0.4707105371608551,0.22341953008990556,0.03281630474177727,0.9086047695799329,6.458473536794294,69.03293032624683,2.1068459725586117,0.03513093305410675,1.0,1.0,0.11677992563101713,0.4707105371608551,0.15126653049833783,3.4377581101807664e-06,0.7458920550654287,DHRS9,KLF7,11,37
38_50,1,3,0.18001397959454457,0.20026720118795727,-0.2125025220184888,0.572530481207578,0.0,0.0,0.8988690036447636,0.36872243989201525,-0.4297499571836783,0.21013487472621614,-0.841606743542898,-0.017893170824458626,5.716648675700691,65.01446715623364,-2.0451148708352087,0.04084353452803624,1.0,1.0,0.18001397959454457,0.4297499571836783,0.15126653049833783,3.4377581101807664e-06,0.7456792907833013,FBXW2,SNRPA1,38,50
15_92,1,3,0.20947493951344262,0.20026720118795727,-0.18304156209959074,0.601991441126476,0.0,0.0,1.0459772657273199,0.29557152882992344,0.41067215337754015,0.12117694112333997,0.1731697130190632,0.648174593736017,1.9887053790234321,0.0,3.389028882644739,0.0007014062211674332,1.0,1.0,0.20947493951344262,0.41067215337754015,0.15126653049833783,3.4377581101807664e-06,0.7455881800284611,NLRP1,MAP3K2,15,92
43_97,1,3,0.09889787382435616,0.20026720118795727,-0.2936186277886772,0.49141437543738953,0.0,0.0,0.49382960982980584,0.621426519796425,0.48185245451078645,0.20295424150160793,0.0840694506579906,0.8796354583635824,5.335401849023862,62.51453861219638,2.3741925812719167,0.01758737477325667,1.0,1.0,0.09889787382435616,0.48185245451078645,0.15126653049833783,3.4377581101807664e-06,0.7453493202752822,SLC2A4RG,ATR,43,97
56_57,1,3,-0.32067425701847213,0.20026720118795727,-0.7131907586315055,0.07184224459456123,0.0,0.0,-1.6012320295898526,0.10932553717655136,-0.33871595565341767,0.12117694112333997,-0.5762183960118946,-0.10121351529494071,0.08865076040259352,0.0,-2.7952179062570623,0.005186474340989289,1.0,1.0,0.32067425701847213,0.33871595565341767,0.15126653049833783,3.4377581101807664e-06,0.7453156914584926,NPL,CKAP4,56,57
69_82,1,3,0.47223494089439816,0.20026720118795727,0.0797184392813648,0.8647514425074315,7.683176524808813e-32,0.0,2.3580243699076333,0.018372486791586873,0.36110001596305896,0.17421904294588783,0.019636966368081876,0.702563065558036,3.949712504528104,49.36340309055097,2.072678220802855,0.03820223597368644,1.0,0.6666666666666666,0.47223494089439816,0.36110001596305896,0.15126653049833783,3.4377581101807664e-06,0.7450687446650175,SLC25A37,LDLRAP1,69,82
10_55,1,3,-0.020785397832603913,0.20026720118795727,-0.4133018994456373,0.37173110378042945,0.0,0.0,-0.10378832734121123,0.917337329871668,0.5314341151144119,0.25643187643200255,0.028836872819661408,1.0340313574091624,8.505520157586506,76.48585903101883,2.0724183066036685,0.03822644757901794,1.0,1.0,0.020785397832603913,0.5314341151144119,0.15126653049833783,3.4377581101807664e-06,0.7442235578745336,JMJD6,ITGA7,10,55
22_37,1,3,0.477599852300436,0.20026720118795727,0.08508335068740264,0.8701163539134693,0.0,0.0,2.3848131369858865,0.017087798517714026,0.23643725181709357,0.12117694112333997,-0.0010651885413833773,0.4739396921755705,1.0553682826603048,0.0,1.9511736277980138,0.05103639501344781,1.0,1.0,0.477599852300436,0.23643725181709357,0.15126653049833783,3.4377581101807664e-06,0.7439293870017463,RGCC,KLF7,22,37
1_10,1,3,-0.21798326681230482,0.20026720118795727,-0.6104997684253382,0.17453323480072855,0.0,0.0,-1.0884621421743466,0.2763911406194395,-0.40384710436780125,0.12117694112333997,-0.6413495447262783,-0.1663446640093243,0.15005703807416995,0.0,-3.3327058813668633,0.0008600581036197763,1.0,1.0,0.21798326681230482,0.40384710436780125,0.15126653049833783,3.4377581101807664e-06,0.7437651510323157,CD99,JMJD6,1,10
36_74,1,3,0.14747067094169425,0.20026720118795727,-0.24504583067133912,0.5399871725547276,0.0,0.0,0.7363695606016296,0.46150582398664564,0.4489782443664396,0.150989806900226,0.1530436608093393,0.74491282792354,2.996263532329366,33.25019717323887,2.9735665842868735,0.0029436053362035253,1.0,1.0,0.14747067094169425,0.4489782443664396,0.15126653049833783,3.4377581101807664e-06,0.7432590675352391,MYCL,RGS10,36,74
47_66,1,3,0.2688670823357897,0.20026720118795727,-0.12364941927724366,0.6613835839488231,0.0,0.0,1.3425417679026195,0.17942039704532098,0.3705247040189487,0.12117694112333997,0.13302226366047176,0.6080271443774257,0.2925228292938944,0.0,3.0577162666765956,0.002230306409271021,1.0,1.0,0.2688670823357897,0.3705247040189487,0.15126653049833783,3.4377581101807664e-06,0.7430997091175449,ADGRE2,TBC1D7,47,66
